_id,RSN,YEAR_REGISTERED,YEAR_EVALUATED,YEAR_BUILT,PROPERTY_TYPE,WARD,WARDNAME,SITE_ADDRESS,CONFIRMED_STOREYS,CONFIRMED_UNITS,EVALUATION_COMPLETED_ON,SCORE,RESULTS_OF_SCORE,NO_OF_AREAS_EVALUATED,ENTRANCE_LOBBY,ENTRANCE_DOORS_WINDOWS,SECURITY,STAIRWELLS,LAUNDRY_ROOMS,INTERNAL_GUARDS_HANDRAILS,GARBAGE_CHUTE_ROOMS,GARBAGE_BIN_STORAGE_AREA,ELEVATORS,STORAGE_AREAS_LOCKERS,INTERIOR_WALL_CEILING_FLOOR,INTERIOR_LIGHTING_LEVELS,GRAFFITI,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,BALCONY_GUARDS,WATER_PEN_EXT_BLDG_ELEMENTS,PARKING_AREA,OTHER_FACILITIES,GRID,LATITUDE,LONGITUDE,X,Y
442806,4154709,2017.0,2018,1961.0,PRIVATE,18,Willowdale,286 FINCH AVE W,4,47,2019-02-07,73,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,3.0,4.0,,3.0,3.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,,N1822,43.774699028,-79.440090341,309595.94399999996,4848123.374
442807,4155748,2017.0,2018,1966.0,PRIVATE,2,Etobicoke Centre,30 FONTENAY CRT,14,96,2019-02-07,73,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,3.0,4.0,3.0,,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,,W0230,43.683261189,-79.512454519,303780.01,4837924.146000001
442808,4154727,2017.0,2018,1968.0,PRIVATE,18,Willowdale,5 TANGREEN CRT,18,214,2019-02-07,85,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,,N1822,43.796156565,-79.425260494,310798.795,4850468.83
442809,4154726,2017.0,2018,1968.0,PRIVATE,18,Willowdale,15 TANGREEN CRT,18,214,2019-02-07,85,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,,N1822,43.79522866,-79.425192074,310804.393,4850365.749
442810,4154787,2017.0,2018,1960.0,PRIVATE,16,Don Valley East,12 THE DONWAY E,4,40,2019-02-07,74,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,4.0,3.0,3.0,,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,,N1627,43.7353799948,-79.34093531270001,317597.772,4843725.34
442811,4154786,2017.0,2018,1960.0,PRIVATE,16,Don Valley East,14 THE DONWAY E,4,40,2019-02-07,73,Evaluation needs to be conducted in 2 years,18,4.0,3.0,5.0,4.0,3.0,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,,N1627,43.7357778684,-79.34103170739999,317589.923,4843769.528
442812,4154785,2017.0,2018,1959.0,PRIVATE,16,Don Valley East,16 THE DONWAY E,4,61,2019-02-07,83,Evaluation needs to be conducted in 2 years,19,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,,N1627,43.7362179741,-79.3411712705,317578.588,4843818.401000001
442813,4154773,2017.0,2018,1961.0,PRIVATE,16,Don Valley East,32 THE HEIGHTS DR,4,55,2019-02-07,86,Evaluation needs to be conducted in 3 years,20,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,N1627,43.729295625,-79.34013905100001,317684.369,4842978.0819999995
442814,4154642,2017.0,2018,1969.0,PRIVATE,6,York Centre,4 GOLDFINCH CRT,12,95,2019-02-07,66,Evaluation needs to be conducted in 2 years,19,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,,N0624,43.7701314471,-79.4494799439,308851.855,4847575.071
442815,4154641,2017.0,2018,1969.0,PRIVATE,6,York Centre,12 GOLDFINCH CRT,12,143,2019-02-07,71,Evaluation needs to be conducted in 2 years,19,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,,N0624,43.7709438668,-79.45096002390001,308732.646,4847665.256
442816,4155349,2017.0,2018,1969.0,PRIVATE,2,Etobicoke Centre,500 SCARLETT RD,14,129,2019-02-07,95,Evaluation needs to be conducted in 3 years,19,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,W0230,43.6857584584,-79.5133729757,303706.277,4838200.637
442817,4154503,2017.0,2018,1959.0,PRIVATE,8,Eglinton-Lawrence,61 NEPTUNE DR,3,34,2019-02-07,64,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,4.0,3.0,3.0,,3.0,3.0,,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,,N0823,43.7318688176,-79.4374660042,309822.193,4843324.941000001
442818,4154528,2017.0,2018,1956.0,PRIVATE,8,Eglinton-Lawrence,78 NEPTUNE DR,3,12,2019-02-06,60,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,,,3.0,2.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,,N0823,43.7328466433,-79.4361394574,309928.972,4843433.651000001
442819,4154647,2017.0,2018,1963.0,PRIVATE,6,York Centre,9 KINGSBRIDGE CRT,7,74,2019-02-06,79,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,,N0624,43.7715767413,-79.4441039119,309284.542,4847735.908
442820,4152768,2017.0,2018,1964.0,PRIVATE,21,Scarborough Centre,123 BELLAMY RD N,12,250,2019-02-06,75,Evaluation needs to be conducted in 2 years,19,4.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,3.0,2.0,,E2136,43.741439900100005,-79.23165380399999,326398.571,4844421.149
442821,4152771,2017.0,2018,1971.0,PRIVATE,21,Scarborough Centre,126 BELLAMY RD N,16,253,2019-02-06,53,Evaluation needs to be conducted in 1 year,19,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,,E2136,43.742426479799995,-79.2319698725,326372.76300000004,4844530.666999999
442822,4152839,2017.0,2018,1974.0,TCHC,24,Scarborough-Guildwood,4175 LAWRENCE AVE E,13,375,2019-02-06,61,Evaluation needs to be conducted in 1 year,19,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,E2432,43.7672342065,-79.1888137161,329838.377,4847298.7530000005
442823,4152842,2017.0,2018,1974.0,TCHC,25,Scarborough-Rouge Park,4205 LAWRENCE AVE E,14,345,2019-02-06,64,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,E2537,43.76799274060001,-79.185350274,330116.903,4847384.065
442824,4154489,2017.0,2018,1959.0,PRIVATE,8,Eglinton-Lawrence,771 LAWRENCE AVE W,3,10,2019-02-06,75,Evaluation needs to be conducted in 2 years,16,4.0,4.0,5.0,4.0,4.0,4.0,,3.0,,,4.0,2.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,,N0827,43.714053193000005,-79.4526053255,308603.672,4841344.884
442825,4154488,,2018,1959.0,PRIVATE,8,Eglinton-Lawrence,773 LAWRENCE AVE W,3,10,2019-02-06,70,Evaluation needs to be conducted in 2 years,16,3.0,4.0,4.0,3.0,3.0,4.0,,3.0,,,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,,N0827,43.7139803038,-79.4529307568,308577.452,4841336.772
442826,4155891,2017.0,2018,1958.0,PRIVATE,8,Eglinton-Lawrence,775 LAWRENCE AVE W,3,10,2019-02-06,82,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,5.0,5.0,4.0,,3.0,,4.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,,N0827,43.7139072195,-79.4532630276,308550.68100000004,4841328.638
442827,4154487,2018.0,2018,1961.0,PRIVATE,8,Eglinton-Lawrence,777 LAWRENCE AVE W,3,10,2019-02-06,75,Evaluation needs to be conducted in 2 years,16,3.0,4.0,5.0,3.0,3.0,4.0,,3.0,,,4.0,4.0,5.0,4.0,3.0,4.0,4.0,4.0,3.0,,N0827,43.713840283,-79.453598731,308523.63300000003,4841321.187
442828,4154358,,2018,1954.0,PRIVATE,5,York South-Weston,2624 KEELE ST,3,11,2019-02-06,69,Evaluation needs to be conducted in 2 years,16,3.0,4.0,5.0,3.0,2.0,3.0,,4.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,4.0,4.0,,W0522,43.720182196,-79.4809738459,306317.523,4842024.9
442829,4153571,2018.0,2018,1969.0,PRIVATE,13,Toronto Centre,210 OAK ST,17,260,2019-02-06,65,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,2.0,3.0,4.0,3.0,3.0,3.0,,S1330,43.663368073,-79.358462264,316209.596,4835679.79
442830,4155664,2019.0,2018,1972.0,PRIVATE,13,Toronto Centre,230 OAK ST,23,327,2019-02-06,76,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,,S1330,43.663569575,-79.357948805,316215.622,4835683.0430000005
442831,4154357,2020.0,2018,1957.0,PRIVATE,5,York South-Weston,331 FALSTAFF AVE,3,11,2019-02-06,69,Evaluation needs to be conducted in 2 years,16,3.0,4.0,5.0,3.0,2.0,3.0,,4.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,,4.0,4.0,,W0522,43.7199095737,-79.48106664779999,306310.05199999997,4841994.612
442832,4154644,2017.0,2018,1964.0,PRIVATE,6,York Centre,11 GOLDFINCH CRT,15,174,2019-02-06,80,Evaluation needs to be conducted in 2 years,20,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,N0624,43.771955665200004,-79.4498156824,308824.70399999997,4847777.717
442833,4154529,2017.0,2018,1958.0,PRIVATE,8,Eglinton-Lawrence,80 NEPTUNE DR,3,11,2019-02-06,66,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,3.0,3.0,3.0,,4.0,,,4.0,3.0,5.0,2.0,3.0,3.0,2.0,3.0,3.0,,N0823,43.732780803900006,-79.43644235800001,309904.577,4843426.318
442834,4156034,2017.0,2018,1994.0,TCHC,13,Toronto Centre,261 JARVIS ST,7,55,2019-02-05,68,Evaluation needs to be conducted in 2 years,17,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,,4.0,3.0,4.0,3.0,3.0,3.0,,4.0,3.0,,S1328,43.657929001499994,-79.37459565270001,314899.288,4835116.244
442835,4153499,2017.0,2018,1991.0,TCHC,13,Toronto Centre,460 JARVIS ST,10,212,2019-02-05,74,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,,S1326,43.665843764899996,-79.37866359649999,314569.899,4835995.071
442836,4155134,2017.0,2018,1960.0,PRIVATE,5,York South-Weston,19 DENISON RD E,3,26,2019-02-05,63,Evaluation needs to be conducted in 1 year,15,3.0,2.0,5.0,3.0,3.0,3.0,,3.0,,,3.0,4.0,3.0,3.0,3.0,3.0,,3.0,3.0,,W0527,43.696310243999996,-79.506587145,304253.209,4839373.738
442837,4153460,2017.0,2018,1985.0,TCHC,11,University-Rosedale,25 ELM ST,16,101,2019-02-05,80,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,5.0,S1145,43.6573608881,-79.3829351361,314226.76,4835052.209
442838,4155135,2017.0,2018,1958.0,PRIVATE,5,York South-Weston,21 DENISON RD E,3,17,2019-02-05,77,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,4.0,4.0,3.0,,3.0,,,3.0,4.0,5.0,3.0,4.0,4.0,,4.0,4.0,,W0527,43.696366278999996,-79.506408632,304267.6,4839379.961
442839,4155337,2017.0,2018,1963.0,PRIVATE,2,Etobicoke Centre,1137 ROYAL YORK RD,10,122,2019-02-05,73,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,1.0,,3.0,4.0,,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,,W0230,43.6612337924,-79.51514744149999,303562.582,4835476.083000001
442840,4232595,2017.0,2018,1963.0,PRIVATE,2,Etobicoke Centre,1139 ROYAL YORK RD,10,90,2019-02-05,73,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,1.0,,3.0,4.0,,3.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,,W0230,43.6611103479,-79.5158726377,303504.092,4835462.384
442841,4154275,2017.0,2018,1960.0,PRIVATE,7,Humber River-Black Creek,25 DUNCANWOODS DR,11,148,2019-02-05,79,Evaluation needs to be conducted in 2 years,18,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,,W0722,43.7496851095,-79.55739159,300162.561,4845304.0030000005
442842,4154546,2017.0,2018,1960.0,PRIVATE,8,Eglinton-Lawrence,37 WASDALE CRES,3,11,2019-02-05,71,Evaluation needs to be conducted in 2 years,16,3.0,5.0,4.0,3.0,3.0,3.0,,4.0,,,3.0,2.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,,N0823,43.730660445299996,-79.4351977557,310005.026,4843190.842
442843,4154531,2017.0,2018,1975.0,PRIVATE,8,Eglinton-Lawrence,84 NEPTUNE DR,3,11,2019-02-05,86,Evaluation needs to be conducted in 3 years,16,5.0,4.0,4.0,4.0,4.0,4.0,,5.0,,,4.0,4.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,,N0823,43.732647778,-79.4370443606,309856.093,4843411.5030000005
442844,4250288,2017.0,2018,1989.0,SOCIAL HOUSING,13,Toronto Centre,305-307 PARLIAMENT ST,3,10,2019-02-05,79,Evaluation needs to be conducted in 2 years,16,4.0,4.0,4.0,3.0,4.0,4.0,,3.0,,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,4.0,S1330,43.6590833758,-79.3655734552,315626.782,4835245.653
442845,4153422,2017.0,2018,1983.0,TCHC,13,Toronto Centre,25 MUTUAL ST,11,97,2019-02-05,73,Evaluation needs to be conducted in 2 years,18,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,,S1332,43.654312876999995,-79.374349898,314919.44399999996,4834715.511
442846,4153454,2017.0,2018,1985.0,TCHC,13,Toronto Centre,145 MUTUAL ST,15,145,2019-02-05,74,Evaluation needs to be conducted in 2 years,18,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,S1328,43.659102374899994,-79.3763412035,314758.305,4835246.416999999
442847,4153434,2017.0,2018,1978.0,TCHC,13,Toronto Centre,200 SHERBOURNE ST,7,174,2019-02-05,64,Evaluation needs to be conducted in 1 year,18,3.0,3.0,4.0,2.0,4.0,4.0,,4.0,3.0,,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,S1332,43.657118655699996,-79.3709227315,315195.67100000003,4835026.678
442848,4155313,,2018,1952.0,PRIVATE,2,Etobicoke Centre,315 THE KINGSWAY,4,15,2019-02-05,73,Evaluation needs to be conducted in 2 years,15,4.0,3.0,4.0,3.0,4.0,3.0,,4.0,,,3.0,3.0,5.0,4.0,4.0,4.0,,3.0,4.0,,W0229,43.6650849124,-79.5230752118,302923.345,4835904.087
442849,4153580,2017.0,2018,1930.0,PRIVATE,13,Toronto Centre,26 GIFFORD ST,4,15,2019-02-05,64,Evaluation needs to be conducted in 1 year,15,3.0,3.0,4.0,2.0,3.0,3.0,,4.0,,,3.0,3.0,5.0,2.0,4.0,4.0,,2.0,3.0,,S1327,43.6633467567,-79.36369410409999,315777.607,4835719.536
442850,4155029,2017.0,2018,1977.0,PRIVATE,12,Toronto-St. Paul's,787 VAUGHAN RD,4,38,2019-02-05,83,Evaluation needs to be conducted in 2 years,15,4.0,4.0,5.0,4.0,4.0,5.0,,5.0,,,4.0,3.0,5.0,4.0,4.0,4.0,,4.0,3.0,,S1222,43.6952218624,-79.4479601796,308979.273,4839253.057
442851,4156620,2017.0,2018,1950.0,PRIVATE,16,Don Valley East,1 WINGREEN CRT,3,11,2019-02-05,80,Evaluation needs to be conducted in 2 years,17,3.0,4.0,5.0,4.0,4.0,4.0,,5.0,,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,N1624,43.7388622795,-79.3416192822,,
442852,4285160,2018.0,2018,1950.0,PRIVATE,16,Don Valley East,3 WINGREEN CRT,3,11,2019-02-05,79,Evaluation needs to be conducted in 2 years,17,3.0,5.0,4.0,3.0,3.0,5.0,,5.0,,4.0,3.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,,N1624,43.7389485514,-79.3418652477,,
442853,4156612,2017.0,2018,1956.0,PRIVATE,16,Don Valley East,5 WINGREEN CRT,3,22,2019-02-05,78,Evaluation needs to be conducted in 2 years,17,4.0,3.0,4.0,4.0,3.0,5.0,,4.0,,3.0,4.0,2.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,,N1624,43.7387840807,-79.3424492566,,
442854,4156634,2017.0,2018,1965.0,PRIVATE,16,Don Valley East,9 WINGREEN CRT,3,11,2019-02-05,89,Evaluation needs to be conducted in 3 years,16,4.0,4.0,5.0,5.0,4.0,5.0,,4.0,,,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,,N1624,43.7386011415,-79.34322632029999,317412.553,4844082.855
442855,4153000,2017.0,2018,1917.0,PRIVATE,4,Parkdale-High Park,1465 KING ST W,3,48,2019-02-05,57,Evaluation needs to be conducted in 1 year,14,3.0,2.0,3.0,2.0,3.0,2.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,2.0,,,S0437,43.6362466824,-79.4390220759,309704.547,4832701.692
442856,4152999,2017.0,2018,1960.0,PRIVATE,4,Parkdale-High Park,1475 KING ST W,3,44,2019-02-05,61,Evaluation needs to be conducted in 1 year,15,2.0,2.0,2.0,2.0,4.0,3.0,,3.0,,2.0,2.0,4.0,5.0,4.0,4.0,4.0,,3.0,,,S0437,43.636130710399996,-79.4396082972,309657.257,4832688.775
442857,4153462,2017.0,2018,1970.0,TCHC,13,Toronto Centre,423 YONGE ST,20,340,2019-02-05,66,Evaluation needs to be conducted in 2 years,19,3.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,4.0,3.0,S1328,43.6602721446,-79.3823063131,314276.997,4835375.715
442858,4154548,2017.0,2018,1960.0,PRIVATE,8,Eglinton-Lawrence,33 WASDALE CRES,3,11,2019-02-05,72,Evaluation needs to be conducted in 2 years,17,3.0,5.0,4.0,4.0,3.0,4.0,,4.0,,3.0,4.0,2.0,5.0,3.0,3.0,4.0,3.0,4.0,3.0,,N0823,43.730813472200005,-79.4346272545,310050.972,4843207.881
442859,4155259,2017.0,2018,1960.0,PRIVATE,3,Etobicoke-Lakeshore,3 CROWN HILL PL,6,62,2019-02-04,74,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,3.0,4.0,3.0,,4.0,3.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,,W0327,43.6380325283,-79.4912275858,305492.11600000004,4832898.429
442860,4155627,2017.0,2018,1957.0,TCHC,8,Eglinton-Lawrence,3 LEILA LANE,3,31,2019-02-04,67,Evaluation needs to be conducted in 2 years,15,3.0,3.0,4.0,3.0,3.0,3.0,,4.0,,,3.0,4.0,3.0,3.0,4.0,3.0,,4.0,3.0,,N0823,43.722049816,-79.44575558300001,309154.837,4842234.568
442861,4155280,2017.0,2018,1952.0,PRIVATE,3,Etobicoke-Lakeshore,164 BERRY RD,3,27,2019-02-04,61,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,2.0,3.0,3.0,,4.0,,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0327,43.636923601199996,-79.4910603874,305505.601,4832775.234
442862,4155828,2018.0,2018,1944.0,PRIVATE,4,Parkdale-High Park,2561 BLOOR ST W,4,34,2019-02-04,66,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,3.0,4.0,3.0,,3.0,,3.0,3.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,,S0425,43.647625728,-79.491336413,305480.451,4833992.441000001
442863,4155294,2017.0,2018,1940.0,PRIVATE,3,Etobicoke-Lakeshore,2655 BLOOR ST W,5,45,2019-02-04,68,Evaluation needs to be conducted in 2 years,17,4.0,4.0,4.0,4.0,4.0,3.0,,3.0,,3.0,4.0,3.0,5.0,3.0,3.0,3.0,2.0,3.0,3.0,,W0327,43.6494614357,-79.495683937,305101.599,4834184.1389999995
442864,4155634,2017.0,2018,1957.0,TCHC,8,Eglinton-Lawrence,1 OLD MEADOW LANE,4,30,2019-02-04,68,Evaluation needs to be conducted in 2 years,15,3.0,3.0,4.0,3.0,3.0,3.0,,4.0,,,4.0,4.0,3.0,3.0,4.0,3.0,,4.0,3.0,,N0823,43.717314183999996,-79.443949262,309300.705,4841708.546
442865,4155629,2017.0,2018,1957.0,TCHC,8,Eglinton-Lawrence,3 OLD MEADOW LANE,4,30,2019-02-04,68,Evaluation needs to be conducted in 2 years,15,3.0,3.0,4.0,3.0,3.0,3.0,,4.0,,,4.0,4.0,3.0,3.0,4.0,3.0,,4.0,3.0,,N0823,43.717989875,-79.444116728,309284.73699999996,4841788.238
442866,4154498,2017.0,2018,1958.0,PRIVATE,8,Eglinton-Lawrence,1111 LAWRENCE AVE W,3,15,2019-02-04,81,Evaluation needs to be conducted in 2 years,17,4.0,4.0,5.0,4.0,4.0,4.0,,3.0,,4.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,,N0826,43.71185691189999,-79.4634512114,307729.784,4841100.462
442867,4155246,2017.0,2018,1956.0,PRIVATE,3,Etobicoke-Lakeshore,2 KINSDALE BLVD,4,45,2019-02-04,62,Evaluation needs to be conducted in 1 year,17,3.0,3.0,3.0,3.0,3.0,2.0,,3.0,,3.0,3.0,2.0,5.0,3.0,3.0,3.0,5.0,3.0,3.0,,W0329,43.637018605,-79.488272958,305733.855,4832772.095
442868,4155566,2017.0,2018,1969.0,TCHC,20,Scarborough Southwest,675 KENNEDY RD,11,192,2019-02-04,68,Evaluation needs to be conducted in 2 years,18,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,,E2023,43.72687441,-79.265289789,323769.245,4842812.63
442869,4155060,2017.0,2018,1960.0,PRIVATE,8,Eglinton-Lawrence,178 LOCKSLEY AVE,3,24,2019-02-04,75,Evaluation needs to be conducted in 2 years,17,3.0,4.0,5.0,4.0,4.0,4.0,,4.0,,3.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,,N0831,43.7023837133,-79.4491090339,308886.201,4840048.632
442870,4155577,2017.0,2018,1969.0,TCHC,24,Scarborough-Guildwood,3847 LAWRENCE AVE E,13,213,2019-02-04,61,Evaluation needs to be conducted in 1 year,19,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,E2431,43.762491026400006,-79.2104930971,328094.82,4846765.506
442871,4155854,2018.0,2018,1970.0,TCHC,24,Scarborough-Guildwood,3939 LAWRENCE AVE E,3,31,2019-02-04,64,Evaluation needs to be conducted in 1 year,16,4.0,3.0,4.0,3.0,3.0,4.0,,3.0,,,4.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,,E2431,43.763475641999996,-79.20530613220001,328497.269,4846918.613
442872,4156557,2017.0,2018,1970.0,TCHC,24,Scarborough-Guildwood,3941 LAWRENCE AVE E,3,33,2019-02-04,63,Evaluation needs to be conducted in 1 year,16,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,,,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,,E2431,43.763624835,-79.2044874649,328577.92600000004,4846893.162
442873,4156556,2018.0,2018,1970.0,TCHC,24,Scarborough-Guildwood,3943 LAWRENCE AVE E,3,15,2019-02-04,61,Evaluation needs to be conducted in 1 year,16,3.0,3.0,3.0,3.0,3.0,4.0,,3.0,,,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,E2431,43.7631593909,-79.2047559,328556.497,4846841.376
442874,4156555,2017.0,2018,1970.0,TCHC,24,Scarborough-Guildwood,3945 LAWRENCE AVE E,3,20,2019-02-04,61,Evaluation needs to be conducted in 1 year,16,3.0,3.0,4.0,3.0,3.0,4.0,,3.0,,,3.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,,E2431,43.7630131413,-79.2041400469,328606.14,4846825.304
442875,4156554,2017.0,2018,1970.0,TCHC,24,Scarborough-Guildwood,3947 LAWRENCE AVE E,19,238,2019-02-04,72,Evaluation needs to be conducted in 2 years,19,3.0,4.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,,3.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,E2431,43.7638127672,-79.20381674149999,328631.854,4846914.233
442876,4154317,2017.0,2018,1955.0,PRIVATE,5,York South-Weston,2641 KEELE ST,3,21,2019-02-04,65,Evaluation needs to be conducted in 1 year,15,3.0,4.0,5.0,3.0,3.0,3.0,,3.0,,,3.0,3.0,5.0,2.0,3.0,3.0,,3.0,3.0,,W0523,43.7212489547,-79.4801097422,306387.12,4842143.426
442877,4154318,2017.0,2018,1955.0,PRIVATE,5,York South-Weston,2643 KEELE ST,3,21,2019-02-04,64,Evaluation needs to be conducted in 1 year,15,3.0,4.0,5.0,3.0,2.0,3.0,,3.0,,,3.0,3.0,5.0,3.0,3.0,3.0,,2.0,3.0,,W0523,43.7214377467,-79.4800527755,306391.705,4842164.401000001
442878,4155156,2017.0,2018,1965.0,PRIVATE,5,York South-Weston,36 CHURCH ST,6,41,2019-02-04,63,Evaluation needs to be conducted in 1 year,18,3.0,3.0,5.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,,W0524,43.7043490054,-79.52380161399999,302866.172,4840266.152
